match_id,player,Speed in first meter,Acceleration in first meter,Deceleration in last meter,Time to achieve Max Speed,Time needed to move 1 m,Time needed to move 0.5 m
Washington_2024_Q_Boyer_Bellucci,BELLUCCI,0.47,6.6,-5.6,0.98,0.6,0.4
Washington_2024_Q_Riedi_Bellucci,BELLUCCI,0.4,6.2,-5.3,1.02,0.6,0.3
Washington_2024_R32_Michelsen_Bellucci,BELLUCCI,0.44,6.7,-5.1,0.93,0.6,0.4
Washington_2024_R64_Bellucci_McDonald,BELLUCCI,0.41,5.6,-4.8,0.92,0.6,0.3
Rogers_cup_2025_R64_Muller_Kecmanovic,KECMANOVIC,0.37,3.6,-3.0,0.78,0.7,0.4
Rogers_cup_2025_1st_Schoolkate_Fonseca,FONSECA,0.29,4.3,-2.8,0.83,0.9,0.6
Rogers_cup_2025_R64_Zverev_Walton,ZVEREV,0.31,5.2,-4.9,1.29,0.6,0.4
Rogers_cup_2025_R64_Griekspoor_Etcheverry,ETCHEVERRY,0.36,5.7,-2.6,1.07,0.7,0.5
Rogers_cup_2025_R64_Marino_Navarro,NAVARRO,0.33,4.9,-2.5,0.9,0.7,0.5
Rogers_cup_2025_1st_Arseneault_Osaka,OSAKA,0.8,4.3,-2.9,0.86,0.6,0.4
Rogers_cup_2025_R64_Samsonova_Osaka,OSAKA,0.29,4.9,-2.3,0.95,0.7,0.5
Rogers_cup_2025_R64_Gauff_Collins,GAUFF,0.22,4.4,-2.0,1.08,0.6,0.4
Rogers_cup_2025_R64_Lamens_Haddad-Maia,HADDAD MAIA,0.34,4.0,-3.1,0.78,0.7,0.4
Rogers_cup_2025_R64_Boyer_Mensik,MENSIK,0.33,4.0,-3.4,1.08,0.6,0.4
Rogers_cup_2025_R64_Cobolli_Galarneau,COBOLLI,0.25,4.6,-3.5,0.9,0.6,0.4
Rogers_cup_2025_R64_Comesana_de-Minaur,COMESANA,0.42,6.4,-4.3,1.0,0.8,0.6
Rogers_cup_2025_R64_Fils_Carreno-Busta,FILS,0.43,4.7,-4.3,1.04,0.7,0.4
Rogers_cup_2025_R64_Nakashima_Quinn,NAKASHIMA,0.37,5.1,-2.9,0.81,0.8,0.5
Rogers_cup_2025_R64_Nakashima_Quinn,QUINN,0.31,4.2,-3.1,0.74,0.9,0.6
Rogers_cup_2025_R64_Tsitsipas_O'Connell,TSITSIPAS,0.35,6.7,-2.7,1.25,0.7,0.4
Rogers_cup_2025_R64_Tsitsipas_O'Connell,O'CONNELL,0.02,6.4,0.2,1.7,0.4,0.2
Rogers_cup_2025_R32_Yastremska_Navarro,NAVARRO,0.37,3.5,-1.8,0.91,0.8,0.5
Rogers_cup_2025_R32_Gauff_Kudermetova,GAUFF,0.32,3.8,-3.0,0.71,0.7,0.4
Rogers_cup_2025_R32_Zverev_Arnaldi,ZVEREV,0.3,4.3,-2.8,1.08,0.6,0.4
Rogers_cup_2025_R32_Etcheverry_Cerundolo,ETCHEVERRY,0.34,5.7,-4.6,0.88,0.7,0.5
Rogers_cup_2025_R32_Fils_Lehecka,FILS,0.43,6.2,-3.5,1.06,0.7,0.4
Rogers_cup_2025_1st_Marozsan_Dellien,MAROZSAN,0.22,6.4,-0.8,1.16,0.7,0.5
Rogers_cup_2025_R32_Cobolli_Marozsan,MAROZSAN,0.31,5.7,-2.6,0.98,0.7,0.5
Rogers_cup_2025_R64_Marozsan_Auger-Aliassime,MAROZSAN,0.31,6.0,-2.6,0.94,0.8,0.5
Rogers_cup_2025_R32_Cobolli_Marozsan,COBOLLI,0.41,4.0,-3.9,0.42,0.8,0.4
Rogers_cup_2025_R32_Nakashima_Shelton,NAKASHIMA,0.35,4.7,-2.6,1.14,0.7,0.5
Rogers_cup_2025_R32_Nakashima_Shelton,SHELTON,0.37,4.7,-3.3,0.96,0.7,0.5
Rogers_cup_2025_R32_Davidovich-Fokina_Mensik,MENSIK,0.28,5.0,-2.5,0.87,0.7,0.5
Rogers_cup_2025_R32_Osaka_Ostapenko,OSAKA,0.33,5.6,-4.1,1.02,0.7,0.5
Rogers_cup_2025_R16_Gauff_Mboko,GAUFF,0.53,3.9,-1.6,1.26,0.7,0.4
Rogers_cup_2025_R32_Lys_Swiatek,SWIATEK,0.46,5.0,-6.2,0.02,0.7,0.2
Rogers_cup_2025_R64_Guo_Swiatek,SWIATEK,0.35,2.3,-3.9,0.44,0.5,0.3
Rogers_cup_2025_R16_Tauson_Swiatek,SWIATEK,0.32,7.3,-1.1,1.1,0.6,0.5
Rogers_cup_2025_R16_Osaka_Sevastova,OSAKA,0.3,5.3,-0.3,1.04,0.6,0.4
Doha_2025_R16_Marozsan_Lehecka,MAROZSAN,0.34,3.6,-3.7,0.26,0.6,0.3
Doha_2025_R32_Marozsan_Dougaz,MAROZSAN,0.35,6.6,-5.6,0.97,0.7,0.5
Dubai_2025_R32_Marozsan_Bautista-Agut,MAROZSAN,0.36,5.2,-3.9,0.86,0.7,0.4
Eastbourne_2025_R32_Marozsan_Sonego,MAROZSAN,0.28,4.0,-2.2,1.17,0.7,0.4
Geneva_2025_R16_Arnaldi_Marozsan,MAROZSAN,0.32,4.5,-4.0,1.04,0.6,0.4
Geneva_2025_R32_Sell_Marozsan,MAROZSAN,0.42,3.4,-3.8,0.02,1.0,0.6
Halle_2025_R16_Marozsan_Machac,MAROZSAN,0.36,4.8,-3.4,0.93,0.6,0.4
Hong_Kong_2025_QF_Marozsan_Shang,MAROZSAN,0.37,5.4,-3.6,0.96,0.7,0.5
Hong_Kong_2025_R16_Rublev_Marozsan,MAROZSAN,0.4,5.6,-4.5,0.87,0.7,0.4
Hong_Kong_2025_R32_Safiullin_Marozsan,MAROZSAN,0.45,4.9,-4.3,0.77,0.8,0.4
Indian_Wells_2025_1st_Marozsan_Martinez,MAROZSAN,0.32,5.0,-1.6,0.91,0.7,0.5
Indian_Wells_2025_R64_Marozsan_Mpetshi-Perricard,MAROZSAN,0.47,3.7,-2.8,0.97,0.9,0.6
Madrid_2025_1st_Marozsan_Cobolli,MAROZSAN,0.34,5.0,-4.1,0.95,0.7,0.4
Miami_2025_1st_Monfils_Marozsan,MAROZSAN,0.33,3.8,-2.1,1.2,0.6,0.4
Monte_Carlo_2025_Q_Bergs_Marozsan,MAROZSAN,0.32,7.7,-3.0,0.98,0.7,0.5
Monte_Carlo_2025_Q_Marozsan_Bellucci,MAROZSAN,0.44,2.3,-2.8,0.85,0.7,0.4
Monte_Carlo_2025_R64_Monfils_Marozsan,MAROZSAN,0.37,5.0,-3.3,1.21,0.8,0.5
Munich_2025_QF_Marozsan_Bergs,MAROZSAN,0.36,5.6,-4.3,0.98,0.7,0.4
Munich_2025_R16_Humbert_Marozsan,MAROZSAN,0.35,5.3,-4.2,0.8,0.6,0.4
Munich_2025_R32_Engel_Marozsan,MAROZSAN,0.33,5.9,-4.2,0.84,0.7,0.4
Munich_2025_SF_Zverev_Marozsan,MAROZSAN,0.29,5.0,-2.4,0.76,0.6,0.4
Rome_2025_1st_Marozsan_Fonseca,MAROZSAN,0.35,5.8,-4.2,0.97,0.7,0.5
Rome_2025_R32_Mensik_Marozsan,MAROZSAN,0.4,3.9,-2.6,1.3,0.8,0.5
Rome_2025_R64_Marozsan_Rublev,MAROZSAN,0.43,3.6,-4.1,1.03,0.7,0.4
Rotterdam_2025_R16_Rublev_Marozsan,MAROZSAN,0.36,4.9,-3.5,0.87,0.7,0.5
Washington_2025_R32_Marozsan_Diallo,MAROZSAN,,,,,,
Washington_2025_R64_Bonzi_Marozsan,MAROZSAN,0.31,5.0,-3.7,1.02,0.6,0.4
Rogers_cup_2025_QF_Svitolina_Osaka,OSAKA,0.22,4.3,-2.1,0.84,0.7,0.5
Rogers_cup_2025_SF_Osaka_Tauson,OSAKA,0.29,4.9,-2.8,0.98,0.7,0.5
Rogers_cup_2025_F_Mboko_Osaka,OSAKA,0.34,4.7,-2.8,0.98,0.8,0.5
Cincinnati_2025_1st_Bergs_Fearnley,BERGS,0.37,5.8,-3.5,1.01,0.6,0.4
Cincinnati_2025_1st_Fonseca_Bu,FONSECA,0.29,4.4,-2.7,0.83,0.7,0.4
Cincinnati_2025_1st_Martinez_Jarry,MARTINEZ,0.45,3.8,-2.6,1.25,0.6,0.4
Cincinnati_2025_1st_Smith_Marozsan,MAROZSAN,0.3,5.0,-3.6,0.64,0.5,0.3
Cincinnati_2025_Q_Nardi_Blockx,BLOCKX,0.26,4.6,-1.8,1.19,0.6,0.4
Cincinnati_2025_1st_Etcheverry_Shang,ETCHEVERRY,0.29,4.9,-2.9,0.93,0.7,0.5
Cincinnati_2025_1st_Baez_Goffin,BAEZ,0.3,5.2,-2.7,1.06,0.6,0.4
Cincinnati_2025_Q_Eubanks_Basilashvili,EUBANKS,,,,,,
Cincinnati_2025_1st_Bellucci_Dzumhur,BELLUCCI,0.46,2.8,-3.8,0.69,0.7,0.4
Cincinnati_2025_1st_Comesana_Munar,COMESANA,0.32,6.3,-4.0,1.05,0.6,0.4
Cincinnati_2025_1st_Giron_Blockx,BLOCKX,0.61,5.2,-4.4,1.41,0.7,0.4
Cincinnati_2025_1st_Kecmanovic_Quinn,QUINN,0.35,6.2,-3.0,1.04,0.6,0.4
Cincinnati_2025_1st_Kecmanovic_Quinn,KECMANOVIC,0.36,5.1,-3.4,0.99,0.6,0.4
Cincinnati_2025_1st_Vukic_Basavareddy,BASAVAREDDY,0.46,2.9,-1.9,1.04,0.6,0.4
Cincinnati_2025_R64_Joint_Haddad-Maia,HADDAD MAIA,0.42,4.6,-4.2,0.89,0.6,0.3
Cincinnati_2025_R64_Bergs_Sonego,BERGS,0.35,4.0,-1.9,1.02,0.6,0.4
Cincinnati_2025_R64_Etcheverry_Auger-Aliassime,ETCHEVERRY,0.39,5.8,-3.9,0.64,0.6,0.4
Cincinnati_2025_R64_Tsitsipas_Marozsan,TSITSIPAS,0.37,6.2,-2.2,1.31,0.6,0.4
Cincinnati_2025_R64_Tsitsipas_Marozsan,MAROZSAN,0.31,2.0,-2.3,1.18,0.5,0.3
Cincinnati_2025_R64_Atmane_Cobolli,COBOLLI,0.37,4.8,-3.1,0.9,0.7,0.4
Cincinnati_2025_R64_Davidovich-Fokina_Fonseca,FONSECA,0.3,5.2,0.9,1.16,0.7,0.5
Cincinnati_2025_R64_Baez_Diallo,BAEZ,0.31,4.2,-2.4,0.88,0.8,0.5
Cincinnati_2025_R64_Martinez_Paul,PAUL,0.44,4.3,-3.0,0.74,0.6,0.4
Cincinnati_2025_R64_Martinez_Paul,MARTINEZ,0.38,4.5,-3.8,1.12,0.7,0.4
Cincinnati_2025_R64_Sinner_Galan,SINNER,0.38,3.8,-3.6,1.27,0.8,0.5
Cincinnati_2025_R64_Mensik_Quinn,MENSIK,0.39,5.5,-3.6,1.21,0.7,0.4
Cincinnati_2025_R64_Mensik_Quinn,QUINN,0.34,3.8,-3.1,0.9,0.6,0.3
Cincinnati_2025_R64_Nakashima_Blockx,NAKASHIMA,0.35,3.5,-3.2,0.87,0.6,0.4
Cincinnati_2025_R64_Nakashima_Blockx,BLOCKX,0.13,4.7,-1.6,0.99,0.4,0.3
Cincinnati_2025_R64_Comesana_Darderi,COMESANA,0.54,7.1,-6.2,1.1,0.6,0.2
Cincinnati_2025_R64_Basavareddy_Zverev,BASAVAREDDY,0.59,5.2,-1.2,0.48,0.7,0.5
Cincinnati_2025_R64_Basavareddy_Zverev,ZVEREV,0.15,5.2,-4.8,1.08,0.4,0.3
Cincinnati_2025_R32_Mannarino_Paul,PAUL,0.35,4.6,-2.6,1.23,0.7,0.4
Cincinnati_2025_R32_Fonseca_Atmane,FONSECA,0.29,4.9,-1.5,1.0,0.7,0.4
Cincinnati_2025_R32_Tsitsipas_Bonzi,TSITSIPAS,0.28,4.7,-0.2,1.28,0.4,0.2
Cincinnati_2025_R32_Sinner_Diallo,SINNER,0.34,3.7,-3.4,0.82,0.6,0.3
Cincinnati_2025_R64_Navarro_Seidel,NAVARRO,0.51,4.8,-3.1,1.12,0.7,0.4
Cincinnati_2025_R64_Wang_Gauff,GAUFF,0.56,5.1,-3.6,0.93,0.6,0.4
Cincinnati_2025_R16_Comesana_Rublev,COMESANA,0.4,7.7,-4.0,0.86,0.8,0.6
Cincinnati_2025_R32_Opelka_Comesana,COMESANA,0.35,6.8,-3.1,0.91,0.6,0.4
Cincinnati_2025_R16_Khachanov_Zverev,ZVEREV,0.42,2.7,-3.1,0.56,0.7,0.4
Cincinnati_2025_R32_Nakashima_Zverev,ZVEREV,0.24,5.2,-2.4,0.78,0.7,0.5
Cincinnati_2025_R16_Sinner_Mannarino,SINNER,0.3,4.7,-2.5,0.88,0.7,0.5
Cincinnati_2025_R32_Nakashima_Zverev,NAKASHIMA,0.3,6.2,-2.4,1.12,0.7,0.5
Cincinnati_2025_QF_Sinner_Auger-Aliassime,SINNER,0.02,5.5,-3.8,0.56,0.3,0.2
Cincinnati_2025_R16_Bronzetti_Gauff,GAUFF,0.35,5.3,-4.7,0.82,0.6,0.4
Cincinnati_2025_QF_Swiatek_Kalinskaya,SWIATEK,0.54,5.3,-3.6,0.75,0.5,0.3
Cincinnati_2025_R16_Swiatek_Cirstea,SWIATEK,0.53,3.2,-4.4,1.18,0.5,0.3
Cincinnati_2025_R64_Swiatek_Potapova,SWIATEK,0.6,6.6,-3.7,1.07,0.7,0.4
Cincinnati_2025_SF_Sinner_Atmane,SINNER,0.15,5.3,-2.2,1.02,0.6,0.3
Cincinnati_2025_QF_Paolini_Gauff,GAUFF,0.62,5.0,-4.1,0.95,0.6,0.4
Cincinnati_2025_SF_Rybakina_Swiatek,SWIATEK,0.39,4.4,-4.4,0.86,0.6,0.3
Winston_Salem_2025_Q_Rybakov_Basavareddy,BASAVAREDDY,0.36,6.0,-3.8,1.06,0.7,0.4
Winston_Salem_2025_Q_Schoolkate_Basavareddy,BASAVAREDDY,0.32,6.1,-1.9,1.06,0.7,0.5
Winston_Salem_2025_R64_Collignon_Basavareddy,BASAVAREDDY,0.3,5.7,-2.8,0.97,0.8,0.4
Winston_Salem_2025_R32_Mpetshi-Perricard_Martinez,MARTINEZ,0.48,4.1,-4.6,1.01,0.6,0.3
Winston_Salem_2025_R64_Goffin_Martinez,MARTINEZ,0.25,6.8,-4.4,1.13,0.5,0.2
Winston_Salem_2025_R32_Kecmanovic_Kovacevic,KECMANOVIC,0.47,4.3,-3.3,1.07,0.7,0.4
Winston_Salem_2025_R32_Baez_Carreno-Busta,BAEZ,0.24,5.2,-2.4,1.01,0.7,0.5
Winston_Salem_2025_R32_Tsitsipas_Bu,TSITSIPAS,0.35,5.1,-5.4,1.01,0.5,0.3
Winston_Salem_2025_R32_Bellucci_Munar,BELLUCCI,0.32,4.9,-5.4,0.85,0.7,0.4
Winston_Salem_2025_R64_Comesana_Bellucci,BELLUCCI,0.3,4.4,-3.7,1.14,0.7,0.5
Winston_Salem_2025_R64_Comesana_Bellucci,COMESANA,0.21,6.2,-5.0,0.98,0.5,0.4
Winston_Salem_2025_R64_Safiullin_O'Connell,O'CONNELL,0.37,5.7,-3.2,1.18,0.7,0.4
Winston_Salem_2025_R16_Kecmanovic_Darderi,KECMANOVIC,0.5,5.1,-4.4,0.84,0.6,0.3
Winston_Salem_2025_R16_Baez_van-de-Zandschulp,BAEZ,0.31,4.6,-2.2,0.96,0.8,0.5
Cincinnati_2025_F_Swiatek_Paolini,SWIATEK,0.38,6.0,-4.5,1.04,0.6,0.3
US_Open_2025_1st_Navarro_Wang,NAVARRO,0.35,4.6,-2.7,1.1,0.7,0.4
US_Open_2025_1st_Fonseca_Kecmanovic,KECMANOVIC,0.37,5.2,-2.5,0.82,0.7,0.4
US_Open_2025_1st_Fonseca_Kecmanovic,FONSECA,0.49,4.7,-2.2,1.07,0.7,0.4
US_Open_2025_1st_Nakashima_de-Jong,NAKASHIMA,0.33,4.7,-2.6,1.09,0.7,0.5
US_Open_2025_1st_Arango_Swiatek,SWIATEK,0.02,4.6,-1.5,0.7,0.5,0.3
US_Open_2025_1st_Haddad-Maia_Kartal,HADDAD MAIA,0.31,3.8,-3.1,0.84,0.8,0.5
US_Open_2025_1st_Sinner_Kopriva,SINNER,0.36,6.0,-3.4,1.22,0.7,0.5
US_Open_2025_1st_Mensik_Jarry,MENSIK,0.32,5.8,-3.1,0.8,0.7,0.5
US_Open_2025_R64_Navarro_Mcnally,NAVARRO,0.68,2.8,-3.5,0.84,0.7,0.4
US_Open_2025_R64_Fonseca_Machac,FONSECA,0.45,4.1,-3.3,0.69,0.7,0.4
US_Open_2025_R64_Nakashima_Kym,NAKASHIMA,0.33,5.3,-2.9,0.91,0.8,0.5
US_Open_2025_R64_Mensik_Blanchet,MENSIK,0.34,4.8,-3.4,1.06,0.7,0.4
US_Open_2025_1st_Bondar_Svitolina,BONDAR,0.4,4.4,-3.1,0.77,0.7,0.4
US_Open_2025_R64_Sakkari_Bondar,BONDAR,0.39,4.4,-3.8,1.07,0.7,0.4
US_Open_2025_R64_Lamens_Swiatek,SWIATEK,0.45,5.1,-3.7,0.95,0.7,0.4
US_Open_2025_R64_Haddad-Maia_Golubic,HADDAD MAIA,0.36,3.2,-3.0,0.88,0.7,0.4
US_Open_2025_R64_Tsitsipas_Altmaier,TSITSIPAS,0.28,4.7,-3.0,1.22,0.7,0.4
US_Open_2025_R64_Sinner_Popyrin,SINNER,0.45,4.4,-3.6,0.95,0.7,0.4
US_Open_2025_1st_Tomljanovic_Gauff,GAUFF,0.34,4.1,-2.8,1.03,0.8,0.5
US_Open_2025_R64_Vekic_Gauff,GAUFF,0.43,3.6,-1.9,1.03,0.6,0.4
US_Open_2025_R32_Navarro_Krejcikova,NAVARRO,0.36,3.9,-2.4,0.91,0.7,0.4
US_Open_2025_R32_Frech_Gauff,GAUFF,0.38,4.4,-2.9,1.04,0.8,0.5
US_Open_2025_R32_Kalinskaya_Swiatek,SWIATEK,0.43,6.2,-4.2,1.23,0.7,0.3
US_Open_2025_R32_Sinner_Shapovalov,SINNER,0.29,5.2,-2.8,0.91,0.6,0.4
US_Open_2025_R32_Haddad-Maia_Sakkari,HADDAD MAIA,0.34,3.7,-2.4,0.81,0.7,0.5
US_Open_2025_R16_Sinner_Bublik,SINNER,0.55,5.4,-2.5,1.52,0.7,0.4
US_Open_2025_R16_Osaka_Gauff,GAUFF,0.35,4.6,-3.3,1.01,0.8,0.5
US_Open_2025_R16_Osaka_Gauff,OSAKA,0.24,3.9,-2.5,0.82,0.7,0.5
US_Open_2025_R16_Alexandrova_Swiatek,SWIATEK,0.4,5.4,-3.8,0.84,0.7,0.4
US_Open_2025_R16_Anisimova_Haddad-Maia,HADDAD MAIA,0.26,4.4,-2.5,0.92,0.8,0.5
US_Open_2025_QF_Sinner_Musetti,SINNER,0.34,4.5,-3.3,0.97,0.7,0.4
US_Open_2025_QF_Anisimova_Swiatek,SWIATEK,0.33,4.2,-2.4,0.78,0.7,0.4
US_Open_2025_SF_Sinner_Auger-Aliassime,SINNER,0.32,5.1,-3.5,1.21,0.6,0.3
US_Open_2025_F_Sinner_Alcaraz,SINNER,0.48,4.7,-2.2,0.95,0.7,0.5
Chengdu_2025_R32_Bergs_Shang,BERGS,0.33,5.0,-2.8,0.96,0.6,0.4
Hangzhou_2025_Q_Basavareddy_Onclin,BASAVAREDDY,0.3,7.4,-3.3,0.8,0.7,0.5
Hangzhou_2025_Q_Basavareddy_Zhukayev,BASAVAREDDY,0.29,6.9,-3.4,0.87,0.6,0.4
Hangzhou_2025_Q_Hijikata_Eubanks,EUBANKS,0.42,5.2,-4.8,1.08,0.7,0.3
Chengdu_2025_R32_Halys_O'Connell,O'CONNELL,0.42,6.1,-5.1,1.44,0.6,0.3
Chengdu_2025_R32_Giron_Quinn,QUINN,0.46,5.6,-3.7,1.26,0.7,0.4
Chengdu_2025_R16_Zhou_O'Connell,O'CONNELL,0.26,5.4,-3.6,0.88,0.6,0.4
Hangzhou_2025_R32_Basavareddy_Cilic,BASAVAREDDY,0.29,5.5,-1.7,1.04,0.6,0.4
Hangzhou_2025_R32_Bu_Zhang,ZHANG,0.33,5.0,-3.1,0.75,0.6,0.3
Hangzhou_2025_R32_Dzumhur_Etcheverry,ETCHEVERRY,0.28,5.7,-2.5,1.2,0.7,0.4
Beijing_2025_Q_Rinderknech_Basavareddy,BASAVAREDDY,0.39,5.3,-3.7,0.72,0.7,0.5
Hangzhou_2025_R16_Basavareddy_Medvedev,BASAVAREDDY,0.37,5.5,-2.2,1.07,0.7,0.5
Beijing_2025_R32_Atmane_Zhang,ZHANG,0.26,6.0,-2.2,1.02,0.6,0.5
Hangzhou_2025_R16_Svrcina_Zhang,ZHANG,0.29,6.3,-1.6,1.11,0.7,0.5
Beijing_2025_R32_Bonzi_Marozsan,MAROZSAN,0.29,5.4,-4.2,0.95,0.5,0.3
Beijing_2025_R32_Kecmanovic_Mensik,MENSIK,0.34,5.1,-3.9,1.01,0.7,0.5
Beijing_2025_R32_Kecmanovic_Mensik,KECMANOVIC,0.29,5.7,-2.5,1.16,0.7,0.5
Beijing_2025_R32_Rublev_Cobolli,COBOLLI,0.31,5.2,-2.8,0.84,0.7,0.5
Beijing_2025_R32_Sinner_Cilic,SINNER,0.31,6.3,-3.6,1.05,0.6,0.4
Chengdu_2025_QF_Giron_Nakashima,NAKASHIMA,0.37,5.0,-2.9,0.9,0.8,0.5
Chengdu_2025_R16_Shang_Nakashima,NAKASHIMA,0.32,5.2,-2.9,0.95,0.7,0.5
Chengdu_2025_SF_Nakashima_Tabilo,NAKASHIMA,0.34,4.7,-3.1,1.04,0.8,0.5
Tokyo_2025_R32_Thompson_Nakashima,NAKASHIMA,0.35,4.5,-3.5,1.16,0.6,0.4
Hangzhou_2025_R16_Etcheverry_Hijikata,ETCHEVERRY,0.31,5.8,-3.2,1.05,0.6,0.4
Tokyo_2025_Q_O'Connell_van-de-Zandschulp,O'CONNELL,0.33,5.0,-2.4,0.99,0.7,0.4
Tokyo_2025_Q_Shimizu_Quinn,QUINN,0.31,5.2,-2.0,0.73,0.7,0.4
Tokyo_2025_R32_Michelsen_Quinn,QUINN,0.34,4.5,-1.3,1.1,0.6,0.4
Tokyo_2025_R16_Vukic_Altmaier,ALTMAIER,0.33,6.5,-6.1,1.19,0.6,0.4
Tokyo_2025_R32_Alcaraz_Baez,BAEZ,0.24,5.4,-3.3,0.89,0.6,0.4
Tokyo_2025_R32_Alcaraz_Baez,ALCARAZ,0.33,5.4,-3.4,1.05,0.7,0.4
Tokyo_2025_R32_Bergs_Tabilo,BERGS,0.43,4.3,-4.4,0.99,0.5,0.3
Beijing_2025_R16_Marozsan_Muller,MAROZSAN,0.28,6.9,-1.8,0.94,0.7,0.5
Beijing_2025_R16_Sinner_Atmane,SINNER,0.32,3.8,-3.6,0.65,0.7,0.4
Tokyo_2025_R16_Alcaraz_Bergs,BERGS,0.28,6.4,-3.5,0.96,0.4,0.2
Tokyo_2025_R16_Nakashima_Fucsovics,NAKASHIMA,0.33,5.7,-4.1,0.79,0.7,0.4
Tokyo_2025_R16_Quinn_Rune,QUINN,0.36,6.4,-2.8,1.06,0.6,0.4
Beijing_2025_R16_Cazaux_Mensik,MENSIK,0.36,4.5,-3.8,0.71,0.7,0.4
Beijing_2025_R16_Cobolli_Tien,COBOLLI,0.38,5.0,-3.6,0.77,0.7,0.4
Beijing_2025_R64_Osaka_Sasnovich,OSAKA,0.43,5.2,-3.9,1.01,0.7,0.4
Beijing_2025_R64_Rakhimova_Gauff,GAUFF,0.54,5.0,-4.5,0.97,0.6,0.3
Beijing_2025_R64_Ruse_Navarro,NAVARRO,0.3,5.6,-3.5,0.94,0.6,0.4
Beijing_2025_R64_Swiatek_Yuan,SWIATEK,0.51,3.9,-3.9,1.01,0.6,0.3
Beijing_2025_R32_Fernandez_Gauff,GAUFF,0.41,4.2,-3.7,0.89,0.5,0.3
Beijing_2025_QF_Sinner_Marozsan,SINNER,0.38,4.4,-2.9,0.78,0.6,0.4
Tokyo_2025_QF_Alcaraz_Nakashima,NAKASHIMA,0.38,5.7,-2.2,1.07,0.6,0.4
Beijing_2025_R32_Boisson_Navarro,NAVARRO,0.63,5.8,-4.3,1.13,0.6,0.4
Beijing_2025_R32_Swiatek_Osorio,SWIATEK,0.48,7.6,-5.5,1.23,0.6,0.4
Beijing_2025_SF_Sinner_de-Minaur,SINNER,0.32,4.6,-2.7,0.81,0.8,0.5
Shanghai_2025_Q_Basavareddy_Vacherot,BASAVAREDDY,0.38,5.3,-3.1,0.98,0.8,0.5
Beijing_2025_F_Sinner_Tien,SINNER,0.34,6.0,-3.5,1.0,0.6,0.4
Beijing_2025_R16_Swiatek_Navarro,SWIATEK,0.52,3.2,-3.3,1.03,0.6,0.3
Beijing_2025_R16_Swiatek_Navarro,NAVARRO,0.48,4.0,-3.5,1.06,0.5,0.3
Beijing_2025_R16_Bencic_Gauff,GAUFF,0.47,4.8,-4.2,0.92,0.6,0.3
Shanghai_2025_1st_Cazaux_Martinez,MARTINEZ,0.36,3.5,-2.8,1.3,0.6,0.3
Shanghai_2025_1st_Comesana_Blanchet,COMESANA,0.38,6.5,-3.9,1.17,0.8,0.5
Shanghai_2025_1st_Dzumhur_O'Connell,O'CONNELL,0.32,6.7,-4.3,1.39,0.7,0.5
Shanghai_2025_1st_Korda_Bergs,BERGS,0.37,6.0,-4.5,1.12,0.6,0.3
Shanghai_2025_1st_Majchrzak_Quinn,QUINN,0.28,3.9,-3.2,0.73,0.7,0.4
Shanghai_2025_1st_Marozsan_Wawrinka,MAROZSAN,0.26,5.3,-2.8,0.73,0.6,0.4
Shanghai_2025_1st_Schoolkate_Altmaier,ALTMAIER,0.34,5.4,-3.9,1.0,0.6,0.3
Shanghai_2025_1st_Walton_Bellucci,BELLUCCI,0.35,5.4,-3.2,0.9,0.7,0.5
Shanghai_2025_1st_Zhang_Baez,BAEZ,0.26,5.1,-2.3,1.01,0.7,0.4
Shanghai_2025_1st_Zhang_Baez,ZHANG,0.3,5.9,-2.2,0.86,0.7,0.5
Beijing_2025_QF_Lys_Gauff,GAUFF,0.4,5.3,-4.0,1.02,0.5,0.3
Shanghai_2025_1st_Tien_Kecmanovic,KECMANOVIC,0.37,5.4,-3.3,0.96,0.7,0.5
Shanghai_2025_R64_Baez_Rune,BAEZ,0.31,5.0,-3.6,1.08,0.6,0.3
Shanghai_2025_R64_Bellucci_Machac,BELLUCCI,0.32,5.2,-4.0,0.86,0.7,0.4
Shanghai_2025_R64_Bergs_Ruud,BERGS,0.3,6.3,-2.8,1.15,0.6,0.4
Shanghai_2025_R64_Fritz_Marozsan,MAROZSAN,0.25,5.3,-1.8,0.98,0.6,0.4
Shanghai_2025_R64_Munar_Cobolli,COBOLLI,0.36,5.0,-2.7,1.28,0.6,0.4
Shanghai_2025_R64_Nakashima_Majchrzak,NAKASHIMA,0.4,4.6,-3.8,1.25,0.8,0.5
Shanghai_2025_R64_Comesana_Musetti,COMESANA,0.31,5.2,-3.0,1.13,0.6,0.4
Shanghai_2025_R64_Shapovalov_O'Connell,O'CONNELL,0.24,4.7,-2.0,1.06,0.6,0.4
Shanghai_2025_R64_de-Jong_Mensik,MENSIK,0.35,4.5,-3.2,1.0,0.7,0.4
Shanghai_2025_R64_Altmaier_Sinner,ALTMAIER,0.44,5.1,-4.7,0.99,0.6,0.3
Shanghai_2025_R64_Altmaier_Sinner,SINNER,0.32,6.8,-1.8,1.07,0.6,0.4
Beijing_2025_QF_Navarro_Pegula,NAVARRO,0.54,4.5,-3.2,1.13,0.6,0.3
Beijing_2025_SF_Anisimova_Gauff,GAUFF,0.49,6.4,-3.5,1.03,0.6,0.4
Shanghai_2025_R32_Cerundolo_Bergs,BERGS,0.36,4.5,-2.9,0.83,0.7,0.4
